3	112	0.032287943527598
3	91	0.095349964282967
26	31	0.098073274083062
26	62	0.027883055508103
44	64	0.034624344564758
47	64	0.065199915562372
52	116	0.015095313839775
52	63	0.042288500465272
62	63	0.011565832940824
62	64	0.093367371230848
107	108	0.055214478433338
123	124	0.095414248472942
123	126	0.072976371949359
123	160	0.03241712658168
124	126	0.024674178036631
124	160	0.059533915928227
126	160	0.051261896286463
130	140	0.076544446389863
130	141	0.073652758671161
130	144	0.090025211826896
173	188	0.067959044784641
178	180	0.028619099719405
178	181	0.045862016791034
180	181	0.028912990467327
184	188	0.046840811605843
196	199	0.059452315781347
199	200	0.08454362431826
207	212	0.044194904977837
215	231	0.072296218796303
215	236	0.000467595970062
215	237	0.007511707012979
215	238	0.086085481397095
217	222	0.044880854131113
218	222	0.024287154223912
231	232	0.007706774915843
231	236	0.024801252572829
231	237	0.040908176410826
231	238	0.016946313744161
232	236	0.083719546989458
232	237	2.68455738905779E-05
232	238	0.076019205873785
232	239	0.065642931408674
234	240	0.070448188042275
236	237	0.037838376012682
237	238	0.094329392573596
237	239	0.024829260864286
238	105	0.093544980814879
238	239	0.021359643237668
238	107	0.012988199578273
237	105	0.061502660882197
237	107	0.018048163139786
105	239	0.081714507112024
105	107	0.05322808905363
239	107	0.039478476086612
7	130	0.07771130275791
7	110	0.071956374295568
7	91	0.009854404111603
7	70	0.018390040200569
130	110	0.00286004385444
130	91	0.031743744373058
130	70	0.080896917173274
110	91	0.022939879456763
110	70	0.095063666154566
91	70	0.077404833146941
180	124	0.043775199162166
181	124	0.070632306630099
222	188	0.052225210275299
222	234	0.088743362959245
222	173	0.039209449738767
188	234	0.062836363159076
234	173	0.001131045395658
1	2	0.782783347805283
1	3	0.901733939333209
1	4	0.722824353024196
1	5	0.337603484551748
1	6	0.55666685464343
1	7	0.198685247407205
1	72	0.29342550022845
2	10	0.6332584369026
2	11	0.093001547185595
2	110	0.789136181616455
2	39	0.467074910705333
2	40	0.267974524835913
2	41	0.996249588363055
2	42	0.326651412308824
3	101	0.385199577764917
3	11	0.582926825018982
3	41	0.365745807736718
3	42	0.100288791521858
3	67	0.869055220723976
3	9	0.359371066601805
4	104	0.081774000772367
4	109	0.961824293409632
4	116	0.493327235354518
4	22	0.449585866542524
4	32	0.21367557601503
4	46	0.649131972527156
4	5	0.123340905083185
4	55	0.038123404515838
4	59	0.57872080105478
4	6	0.202830538985256
4	74	0.864087707545913
5	38	0.881214215185311
5	39	0.263074948129641
5	45	0.683336571919566
5	6	0.511434532245752
5	66	0.938888162832912
5	69	0.98034473998412
5	8	0.58990278648418
5	85	0.727022981158144
5	89	0.347619865473434
5	9	0.59908175733919
5	91	0.991327366328998
6	109	0.721297032238246
6	31	0.159355031293999
6	32	0.78967650513534
7	102	0.455402150278583
8	10	0.319107387707653
8	11	0.118686735183286
8	12	0.372691717005839
8	9	0.648425504003753
9	10	0.336126650348976
9	11	0.864247356832725
9	40	0.21550832388557
9	41	0.606181214420758
9	53	0.141602003412224
9	66	0.286831887264686
9	69	0.75901111308855
9	70	0.704884778672975
9	82	0.378053600200893
9	85	0.357344832363214
9	89	0.902814975766633
10	102	0.061791376072891
10	108	0.766824648950219
10	38	0.956813824963842
10	45	0.601628447864214
10	54	0.03869421756361
10	67	0.556258382788269
10	70	0.59221898257688
10	77	0.204520569822555
10	83	0.579325544532218
10	89	0.946220952998248
10	91	0.715317000012441
10	94	0.45212812455396
11	12	0.832410674847385
11	15	0.236625368435845
11	28	0.108231493427246
11	39	0.503953184482085
11	40	0.041957247657398
11	43	0.770489055349103
11	65	0.431101473177076
11	79	0.989072215194049
11	87	0.101962808685389
11	89	0.511040508883533
11	93	0.782978883127344
11	94	0.635584877392853
12	100	0.557229968550175
12	108	0.433199348247029
12	15	0.867305733695399
12	19	0.040774570198984
12	28	0.951351524244385
12	39	0.961650736962969
12	40	0.948361571410775
12	47	0.523335613571817
12	66	0.927397578621429
12	67	0.607967246801153
12	69	0.913305274663804
12	73	0.916143281193037
12	75	0.981384809176188
12	97	0.802856639748684
13	14	0.832095673662662
13	15	0.311206070750077
13	16	0.94389231815552
13	17	0.156652847665544
13	18	0.076033721719369
13	19	0.019606012353422
13	22	0.344439816163508
13	30	0.792521278375082
13	43	0.462456837144739
13	47	0.920196364413612
13	59	0.91841950843087
13	65	0.709572602257125
13	74	0.077320358043622
13	86	0.142900092403989
13	92	0.336724425037287
14	101	0.937141335710886
14	15	0.524142907296015
14	17	0.728208504034625
14	18	0.751858906778814
14	51	0.355822712368599
14	56	0.514166930572861
14	57	0.270873759229509
14	74	0.986604755496375
14	75	0.730177445685402
15	115	0.509632244248185
15	16	0.987718050415156
15	18	0.940389687871008
15	22	0.796103356552101
15	23	0.515439487617381
15	29	0.606201381832396
15	33	0.375477470605506
15	34	0.73028700925569
15	37	0.998707296605781
15	40	0.676374736051486
15	43	0.339974259703125
15	49	0.178138080174361
15	54	0.389210367393946
15	59	0.526244958626119
15	60	0.168573149699616
15	62	0.725211575766406
15	65	0.371850347103237
15	74	0.542219190064711
15	80	0.067545635726652
15	81	0.936680366728695
15	83	0.810943449023509
15	96	0.982744229130978
16	17	0.951687627501566
16	19	0.964140091085792
16	22	0.080252379589912
16	27	0.851502210472971
16	29	0.160169324073798
16	34	0.218946835216925
16	47	0.651516258629967
16	49	0.504973812912568
16	60	0.801863725052621
16	63	0.168465282513029
16	92	0.739126734096733
16	96	0.655863805480327
17	19	0.98251924594358
17	22	0.824964683670102
17	47	0.532564848977575
17	64	0.339958120439293
17	74	0.830353188040297
17	84	0.970908209853623
18	28	0.122824979131117
18	35	0.076145628205591
18	56	0.657199159096389
18	65	0.600125384418227
18	74	0.346839545381269
18	86	0.127980065717828
19	36	0.021337510557819
19	63	0.190965252164517
19	75	0.440885316841478
19	97	0.010993233962242
20	112	0.67325877700976
20	117	0.96998666275949
20	21	0.087097951861909
20	22	0.229304263066488
20	23	0.172128214536222
20	24	0.956559073347223
20	25	0.055507905190942
20	95	0.868774837703366
21	117	0.460208382525711
21	23	0.604120201502138
21	25	0.460887316240708
21	36	0.67701418503371
21	37	0.111109982021976
21	38	0.296217511343309
21	95	0.138715900439578
22	23	0.27811638176682
22	92	0.077441455986523
23	102	0.109279563946199
23	111	0.30695318129142
23	115	0.159118308681737
23	25	0.792811077523208
23	29	0.570147335789888
23	33	0.77711426218117
23	34	0.932501022723253
23	37	0.472329615695471
23	40	0.202629026686997
23	51	0.262187098593507
23	54	0.406515800654874
23	63	0.46161933120232
23	80	0.179409857292944
24	32	0.811326390196021
24	35	0.907294919592099
24	39	0.887770480710161
24	75	0.582140215394632
24	81	0.739455966291163
24	90	0.934038618543333
24	92	0.43509374835859
24	93	0.989322218223065
25	111	0.303508122079262
25	112	0.018857934075521
25	117	0.268728837474773
25	27	0.330954967107117
25	37	0.053413942766515
25	41	0.30774350343313
25	93	0.487355483542502
25	95	0.173560756268939
25	98	0.743617509981079
26	109	0.176098833633313
26	27	0.765630124614656
26	28	0.435386297020964
26	29	0.565753888759494
26	30	0.408664628062671
26	32	0.34746303333753
26	33	0.220144682663189
26	48	0.945349830056148
27	30	0.678396831191941
27	46	0.457102933574137
27	54	0.177640500861808
27	55	0.343967036060748
28	100	0.45655207245101
28	31	0.761318849564519
28	32	0.559878080548474
28	33	0.061889149987498
28	44	0.690405781345995
28	71	0.649883341450038
29	104	0.711571483166675
29	105	0.930153178788535
29	106	0.93092425798073
29	113	0.363883169060609
29	34	0.753561446602037
29	48	0.578197046854543
29	53	0.660293256044036
29	57	0.970102892297282
29	63	0.355016638134031
30	100	0.60372665542391
30	104	0.360318852093597
30	55	0.431739964809672
30	84	0.283972093325237
30	99	0.554590781593879
31	100	0.318205886096956
31	109	0.012410494458253
31	41	0.563114356984167
31	48	0.346636210823354
31	49	0.154526294802835
31	60	0.518242615340219
32	47	0.900765964122177
32	55	0.356117869087547
32	92	0.327605550880444
32	93	0.362846088587853
33	109	0.655911598085345
33	34	0.810673396134191
33	35	0.006529798936725
33	60	0.986064098856961
34	35	0.800194168567353
35	100	0.065974258357778
35	105	0.31717725582692
35	109	0.094766657461998
35	74	0.479131901213179
35	92	0.61427575861332
35	98	0.421409590499806
36	106	0.401712341548
36	43	0.846925035592432
36	44	0.048583996283867
36	45	0.650113962423745
36	47	0.73546311046506
36	63	0.233373337828792
36	76	0.867627635534759
36	78	0.270434368420146
36	79	0.414954818824841
37	40	0.784822584514488
37	54	0.119837986841685
38	101	0.768164993015974
38	58	0.622114907455222
38	69	0.484294103073638
38	77	0.133104432375148
38	78	0.865078064139829
38	86	0.219300210283465
39	78	0.496873438737834
40	102	0.769055392606162
40	54	0.599026825721462
40	66	0.796308612046925
40	69	0.72442539187808
40	71	0.618577101411983
40	73	0.695595214774471
40	75	0.710713576534766
40	85	0.847929796199814
40	89	0.993849288145648
40	94	0.824886774527472
41	103	0.840595928547551
41	109	0.025931277428181
41	68	0.792104206865917
41	69	0.077676542438566
41	70	0.517417663935259
41	94	0.1403788263971
42	103	0.132968671316609
42	110	0.090943784968446
42	58	0.033387296989518
42	67	0.399866164468792
42	72	0.159624482051099
42	74	0.818047739998008
42	83	0.129793059580143
43	44	0.393567661325566
43	45	0.342435987884445
43	46	0.228260655268774
43	47	0.67691450406948
44	46	0.932395692098782
44	48	0.689596598742592
44	76	0.643003345562345
45	47	0.007574080036039
45	63	0.183417849075168
45	72	0.872129821477228
45	76	0.286615309089585
45	77	0.029397489051574
45	80	0.31530810162971
45	93	0.303274785740743
46	55	0.548727153182007
46	60	0.79552835043063
46	82	0.07049476048166
46	84	0.064301435095998
46	87	0.851968475350538
47	79	0.259618895540827
47	97	0.763074580646939
48	116	0.020805838232153
48	49	0.317815916428856
48	50	0.627942722505488
48	51	0.093598866116646
48	52	0.724632168758449
49	100	0.172003911483632
49	103	0.674683441603386
49	68	0.925888081653367
50	89	0.258217679209339
51	104	0.93425286968689
51	114	0.102710288076759
51	63	0.967111460894566
51	73	0.941780514539041
53	63	0.122156079107923
53	68	0.765722819623188
53	78	0.223495613441845
53	84	0.63196864417286
53	89	0.731438951209924
54	105	0.569628789842314
54	115	0.621593418383074
54	71	0.438619057709191
54	73	0.41189000601685
54	74	0.909541369823538
